ID,StartX,StartY,StartZ,EndX,EndY,EndZ,crime,bench,restaurant,bar/pub,cafe,bakery,dessert_store,food_stall,market,Square,Greenery,Waterway,Traffic_Light,Step,Ramp,No_Lighting,Pothole
004629,-12837.742164549,6713177.39438299,0,-12943.1728542793,6713135.73165677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004630,-15837.557538548,6713628.27419851,0,-15827.8950067471,6713599.47181375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
004631,-15827.8950067471,6713599.47181375,0,-15796.2691394128,6713488.03795617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004632,-15796.2691394128,6713488.03795617,0,-15780.2836605348,6713429.987048,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004633,-15780.2836605348,6713429.987048,0,-15765.0551541943,6713367.17804125,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
004634,-15765.0551541943,6713367.17804125,0,-15902.679440662,6713326.37301889,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004635,-15348.4308279514,6713311.9902364,0,-15400.2611828648,6713292.77745463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004636,-15400.2611828648,6713292.77745463,0,-15569.6226561577,6713241.72248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004637,-15569.6226561577,6713241.72248,0,-15661.7172708909,6713216.21300145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004638,-15661.7172708909,6713216.21300145,0,-15718.2453083158,6713199.45120664,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004639,-15718.2453083158,6713199.45120664,0,-15855.9697823252,6713159.52356966,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
004640,-15065.0670641371,6713279.25340077,0,-15128.75294482,6713262.00847576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
004641,-15128.75294482,6713262.00847576,0,-15195.7672782775,6713243.49347761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004642,-15195.7672782775,6713243.49347761,0,-15257.6609151586,6713225.55096399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004643,-15257.6609151586,6713225.55096399,0,-15292.0363739155,6713215.13967311,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004644,-15292.0363739155,6713215.13967311,0,-15227.0146593432,6713057.54082941,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
004645,-15227.0146593432,6713057.54082941,0,-15223.5637551286,6713049.99190341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004646,-15223.5637551286,6713049.99190341,0,-15163.4957578966,6712931.98270645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004647,-15163.4957578966,6712931.98270645,0,-15159.1097699593,6712923.3427187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004648,-15159.1097699593,6712923.3427187,0,-15155.9594283698,6712917.13552819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004649,-15155.9594283698,6712917.13552819,0,-15153.1207813546,6712911.48287467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004650,-15153.1207813546,6712911.48287467,0,-15119.4577673387,6712844.33108183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004651,-15119.4577673387,6712844.33108183,0,-15073.326970354,6712756.01855158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004652,-15073.326970354,6712756.01855158,0,-15043.7716455484,6712697.59721742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004653,-15043.7716455484,6712697.59721742,0,-15087.4200178884,6712663.52128052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004654,-15087.4200178884,6712663.52128052,0,-15130.2891537929,6712641.05449404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004655,-12575.3621247493,6712964.50348781,0,-12573.2804502714,6712959.70943707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
004656,-12573.2804502714,6712959.70943707,0,-12572.5902694285,6712958.09949529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
004657,-12572.5902694285,6712958.09949529,0,-12570.5197268998,6712953.34122479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
004658,-12570.5197268998,6712953.34122479,0,-12561.3470008584,6712929.10270952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
004659,-12632.0014816649,6713385.71120963,0,-12627.2592713571,6713389.14593273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004660,-12627.2592713571,6713389.14593273,0,-12560.5455005247,6713428.26967766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004661,-13120.8053657381,6713707.3113277,0,-13078.82678576,6713675.73574162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004662,-13078.82678576,6713675.73574162,0,-13098.4969397832,6713646.32493751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004663,-13098.4969397832,6713646.32493751,0,-13096.7380918286,6713641.88828041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004664,-13096.7380918286,6713641.88828041,0,-13092.5302150766,6713631.24389118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004665,-15483.3945785892,6714148.64885717,0,-15416.1353422519,6714045.75920416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004666,-15416.1353422519,6714045.75920416,0,-15393.3037146902,6714012.64371848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004667,-15393.3037146902,6714012.64371848,0,-15390.2424286934,6714007.95639427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004668,-13135.6442538609,6712752.97762673,0,-13065.8691970317,6712782.40309424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004669,-13065.8691970317,6712782.40309424,0,-13044.9411327625,6712739.56179536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
004670,-13297.8590158448,6710758.59003442,0,-13400.2284195783,6710833.96896673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
004671,-13400.2284195783,6710833.96896673,0,-13279.4356401186,6710866.05216867,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
004672,-13279.4356401186,6710866.05216867,0,-13288.0183728587,6710813.20615921,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
004673,-13288.0183728587,6710813.20615921,0,-13297.8590158448,6710758.59003442,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
004674,-13297.8590158448,6710758.59003442,0,-13315.425231492,6710640.73919815,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
004675,-13315.425231492,6710640.73919815,0,-13328.338292424,6710541.36311786,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
004676,-13328.338292424,6710541.36311786,0,-13329.2622441976,6710534.01323456,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
004677,-13329.2622441976,6710534.01323456,0,-13339.7819360776,6710418.70498408,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
004678,-13339.7819360776,6710418.70498408,0,-13343.9400960717,6710377.95999921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
004679,-13343.9400960717,6710377.95999921,0,-13344.4311069297,6710372.64524067,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
004680,-13344.4311069297,6710372.64524067,0,-13345.4427386212,6710361.69522177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
004681,-13345.4427386212,6710361.69522177,0,-13346.6463037548,6710348.66769301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
004682,-13346.6463037548,6710348.66769301,0,-13347.120074864,6710343.53953951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
004683,-13347.120074864,6710343.53953951,0,-13359.485485948,6710286.08820699,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
004684,-12614.7246966938,6714067.12064235,0,-12595.677931819,6714021.98259384,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
004685,-12595.677931819,6714021.98259384,0,-12588.3642412739,6714004.8076589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004686,-12588.3642412739,6714004.8076589,0,-12556.7606378377,6713929.38149825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004687,-12771.5961231196,6714002.26720285,0,-12681.3382799845,6714037.26116015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004688,-15561.8748195984,6712240.97361507,0,-15515.4657238867,6712156.63842152,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
004689,-15515.4657238867,6712156.63842152,0,-15462.455382371,6712185.77555089,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004690,-15462.455382371,6712185.77555089,0,-15457.5239289288,6712188.4764196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004691,-13885.0693297794,6713581.95786684,0,-13891.7930270233,6713577.44968639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004692,-13891.7930270233,6713577.44968639,0,-13995.8433550677,6713507.32275616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
004693,-13995.8433550677,6713507.32275616,0,-14011.316764288,6713497.53723506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004694,-14011.316764288,6713497.53723506,0,-14039.0130535974,6713479.27215308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004695,-14039.0130535974,6713479.27215308,0,-14033.8366972755,6713471.95539813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004696,-14033.8366972755,6713471.95539813,0,-14000.6857529173,6713425.12116632,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004697,-14000.6857529173,6713425.12116632,0,-13978.7780771291,6713392.33020856,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004698,-13978.7780771291,6713392.33020856,0,-13924.8994435852,6713313.58235909,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004699,-13924.8994435852,6713313.58235909,0,-13919.9679901431,6713306.08686288,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004700,-13919.9679901431,6713306.08686288,0,-13895.4443063213,6713322.59843049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004701,-13895.4443063213,6713322.59843049,0,-13813.2125984723,6713378.75232196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
004702,-13813.2125984723,6713378.75232196,0,-13775.3083118572,6713405.2998842,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
004703,-13775.3083118572,6713405.2998842,0,-13766.2357733575,6713411.54322509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004704,-13499.2916344353,6713165.60572395,0,-13491.2543672,6713155.19450966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004705,-13491.2543672,6713155.19450966,0,-13463.4578903489,6713119.23835643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004706,-13463.4578903489,6713119.23835643,0,-13590.3621098532,6712972.44587657,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004707,-13590.3621098532,6712972.44587657,0,-13649.4838914136,6712898.04889421,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
004708,-13649.4838914136,6712898.04889421,0,-13675.4881244629,6712924.88110095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004709,-13675.4881244629,6712924.88110095,0,-13714.3497586988,6712966.34597821,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004710,-13714.3497586988,6712966.34597821,0,-13730.791647489,6712983.80493702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004711,-13730.791647489,6712983.80493702,0,-13750.72896829,6713006.41577535,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004712,-13750.72896829,6713006.41577535,0,-13754.1798725046,6713010.83419808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
004713,-13754.1798725046,6713010.83419808,0,-13783.4457666342,6713048.70393569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
004714,-13783.4457666342,6713048.70393569,0,-13847.6103211274,6713121.13454762,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
004715,-13847.6103211274,6713121.13454762,0,-13852.0631007592,6713126.8052352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004716,-13852.0631007592,6713126.8052352,0,-13855.269102094,6713131.90349081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004717,-13855.269102094,6713131.90349081,0,-13863.6180639035,6713126.12546803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004718,-13863.6180639035,6713126.12546803,0,-13867.5699058267,6713119.88234584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004719,-13187.9755464828,6714126.53579135,0,-13153.0323583228,6714019.35267959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
004720,-13153.0323583228,6714019.35267959,0,-13210.2283126924,6714000.29924448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
004721,-13210.2283126924,6714000.29924448,0,-13232.6480581381,6713991.49710923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004722,-13232.6480581381,6713991.49710923,0,-13269.2276428128,6713975.25254312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004723,-13269.2276428128,6713975.25254312,0,-13253.9768725741,6713934.78439262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004724,-13253.9768725741,6713934.78439262,0,-13247.8543005805,6713920.90146598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004725,-13247.8543005805,6713920.90146598,0,-13211.3637714985,6713838.12321793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004726,-13211.3637714985,6713838.12321793,0,-13204.6846020509,6713822.97025603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004727,-13955.6458869423,6714023.95055746,0,-14042.742256539,6714021.82157866,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
004728,-14042.742256539,6714021.82157866,0,-13976.3513122298,6714006.07788723,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
004729,-14217.9034753022,6711572.14707699,0,-14215.2527872223,6711573.47549251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004730,-14215.2527872223,6711573.47549251,0,-14182.2923701974,6711590.15749121,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
004731,-14182.2923701974,6711590.15749121,0,-14177.4637426955,6711593.25107123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004732,-14177.4637426955,6711593.25107123,0,-14169.7021357887,6711598.22373729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004733,-13958.4511381103,6711771.22964699,0,-13946.0167509887,6711765.7208733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004734,-13946.0167509887,6711765.7208733,0,-13987.3051501239,6711725.90757423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004735,-13987.3051501239,6711725.90757423,0,-13996.7628232217,6711717.73939145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004736,-13996.7628232217,6711717.73939145,0,-14001.2423503712,6711713.87061779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004737,-14001.2423503712,6711713.87061779,0,-14042.9092357751,6711677.15175057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004738,-14181.668981049,6711444.19737547,0,-14205.3689006388,6711485.81568387,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
004739,-14205.3689006388,6711485.81568387,0,-14218.9944063119,6711498.33519941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004740,-14218.9944063119,6711498.33519941,0,-14200.3595235532,6711503.00319513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004741,-14200.3595235532,6711503.00319513,0,-14183.4055651053,6711515.52273707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004742,-14183.4055651053,6711515.52273707,0,-14186.6560942365,6711492.14697932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004743,-14186.6560942365,6711492.14697932,0,-14181.668981049,6711444.19737547,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004744,-14181.668981049,6711444.19737547,0,-14171.6947546739,6711407.47972335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004745,-14171.6947546739,6711407.47972335,0,-14145.3676951013,6711327.74951214,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
004746,-15457.0675190166,6710531.86728447,0,-15468.3998431793,6710559.87197747,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0
004747,-15468.3998431793,6710559.87197747,0,-15493.9587982655,6710619.9232336,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0
004748,-14741.2164015213,6710318.92031489,0,-14896.1731327056,6710308.45908968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004749,-14896.1731327056,6710308.45908968,0,-14903.9321012139,6710373.73020147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004750,-14903.9321012139,6710373.73020147,0,-14905.3013309506,6710382.76090331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004751,-14905.3013309506,6710382.76090331,0,-14906.9599913635,6710393.83023268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004752,-14906.9599913635,6710393.83023268,0,-14908.4516725401,6710403.29013998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004753,-14908.4516725401,6710403.29013998,0,-14912.4591742086,6710423.13988662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004754,-14912.4591742086,6710423.13988662,0,-14840.4243317163,6710427.84303187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004755,-14840.4243317163,6710427.84303187,0,-14801.08402367,6710430.41813917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
004756,-12802.4538859675,6709928.96710665,0,-12962.7094249135,6710012.33151545,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
004757,-12962.7094249135,6710012.33151545,0,-12948.8501483098,6710065.56573355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004758,-12948.8501483098,6710065.56573355,0,-12943.9854865621,6710075.65112678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004759,-12943.9854865621,6710075.65112678,0,-12941.4362702229,6710096.6445208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004760,-12941.4362702229,6710096.6445208,0,-12898.7675094019,6710118.69300733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004761,-14367.9510169424,6711030.69069817,0,-14332.2842520923,6711037.36143648,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
004762,-14332.2842520923,6711037.36143648,0,-14084.9434754987,6711084.950964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
004763,-14603.6143789518,6711855.39987944,0,-14648.1978350145,6711929.85888672,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004764,-14648.1978350145,6711929.85888672,0,-14677.5750486348,6711980.01133755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
004765,-14677.5750486348,6711980.01133755,0,-14721.2234209749,6712052.39667798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004766,-14721.2234209749,6712052.39667798,0,-14723.9952762956,6712059.83736222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004767,-14723.9952762956,6712059.83736222,0,-14712.0284310354,6712064.21949915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004768,-14712.0284310354,6712064.21949915,0,-14650.1347941543,6712079.36919067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004769,-14650.1347941543,6712079.36919067,0,-14635.5964686567,6712084.77085845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004770,-14635.5964686567,6712084.77085845,0,-14626.7131732914,6712087.88307927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004771,-14626.7131732914,6712087.88307927,0,-14571.0645598438,6712113.85407168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004772,-14571.0645598438,6712113.85407168,0,-14454.5130529833,6712171.5736467,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004773,-14454.5130529833,6712171.5736467,0,-14441.1324501899,6712178.81768794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004774,-14441.1324501899,6712178.81768794,0,-14434.1749820153,6712183.61127926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004775,-14434.1749820153,6712183.61127926,0,-14418.8462881331,6712022.61612278,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
004776,-14418.8462881331,6712022.61612278,0,-14417.9223363595,6712012.06327949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004777,-15880.9944038555,6712294.95575172,0,-15787.1520731168,6712416.33637503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004778,-15787.1520731168,6712416.33637503,0,-15779.036882238,6712426.42467798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004779,-15779.036882238,6712426.42467798,0,-15675.4318321567,6712556.92980796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004780,-15675.4318321567,6712556.92980796,0,-15663.3314035074,6712565.6409567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004781,-15663.3314035074,6712565.6409567,0,-15653.5464202667,6712570.54209992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004782,-13781.8538979158,6713430.70261908,0,-13826.7379166037,6713494.67492764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004783,-13826.7379166037,6713494.67492764,0,-13847.3988140949,6713525.80257487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004784,-13847.3988140949,6713525.80257487,0,-13863.4288207691,6713549.64929541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
004785,-13863.4288207691,6713549.64929541,0,-13878.4124242299,6713571.54612053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004786,-13878.4124242299,6713571.54612053,0,-13885.0693297794,6713581.95786684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004787,-13885.0693297794,6713581.95786684,0,-13867.4029265905,6713594.37326556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004788,-13867.4029265905,6713594.37326556,0,-13849.3246412856,6713607.00335919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004789,-13849.3246412856,6713607.00335919,0,-13785.7389481445,6713650.08178614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004790,-13785.7389481445,6713650.08178614,0,-13766.3136970011,6713664.48305524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004791,-13766.3136970011,6713664.48305524,0,-13731.8157868043,6713690.04760683,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004792,-13731.8157868043,6713690.04760683,0,-13711.0992295676,6713705.11087213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004793,-13711.0992295676,6713705.11087213,0,-13683.3138846656,6713723.07233175,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
004794,-13683.3138846656,6713723.07233175,0,-13601.4383991872,6713777.74410992,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
004795,-15244.5586110922,6713597.09249087,0,-15259.6201381965,6713617.003688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004796,-15259.6201381965,6713617.003688,0,-15309.5803256646,6713690.04760683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004797,-15646.9117786154,6714021.39220485,0,-15657.4648663426,6714017.58151331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004798,-15657.4648663426,6714017.58151331,0,-15672.1924349746,6714068.49822446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
004799,-15735.1770028654,6713626.62834521,0,-15704.7645179807,6713516.24959463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
004800,-14567.5357319857,6710969.79587292,0,-14420.1709900735,6710875.56627512,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0
004801,-14912.4591742086,6710423.13988662,0,-15034.1536415438,6710581.2958114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
004802,-15034.1536415438,6710581.2958114,0,-14603.3360802248,6710603.14889536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
004803,-14603.3360802248,6710603.14889536,0,-14563.2054037938,6710544.13497339,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
004804,-14563.2054037938,6710544.13497339,0,-14551.7617601403,6710461.73079368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
004805,-14551.7617601403,6710461.73079368,0,-14551.9732671728,6710453.39743127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
004806,-14551.9732671728,6710453.39743127,0,-14664.272369485,6710434.74575187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
004807,-14664.272369485,6710434.74575187,0,-14836.6506009784,6710404.2021543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
004808,-14836.6506009784,6710404.2021543,0,-14906.9599913635,6710393.83023268,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
004809,-14906.9599913635,6710393.83023268,0,-15172.7575395306,6710349.58877044,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
004810,-15172.7575395306,6710349.58877044,0,-15433.4343911212,6710305.61578463,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
004811,-15433.4343911212,6710305.61578463,0,-15481.2906402132,6710307.74379272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
004812,-15481.2906402132,6710307.74379272,0,-15489.4837547356,6710318.34807658,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
004813,-15489.4837547356,6710318.34807658,0,-15531.4623347137,6710382.68937296,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
